"X.1","X","tag.individual.identifier","individual.local.identifier","location.lat","location.long","timestamp","data_owner","individual.identifier"
49386,49386,719986,"BC #27 Wyatt",32.279472,-111.030104,"2023-12-27 1:00:11","mollohan_baldwin","Wyatt"
49387,49387,719986,"BC #27 Wyatt",32.278191,-111.026324,"2023-12-27 3:00:13","mollohan_baldwin","Wyatt"
49388,49388,719986,"BC #27 Wyatt",32.277582,-111.024476,"2023-12-27 5:00:06","mollohan_baldwin","Wyatt"
49389,49389,719986,"BC #27 Wyatt",32.279515,-111.026958,"2023-12-27 7:00:05","mollohan_baldwin","Wyatt"
49390,49390,719986,"BC #27 Wyatt",32.276729,-111.030979,"2023-12-27 9:00:09","mollohan_baldwin","Wyatt"
49391,49391,719986,"BC #27 Wyatt",32.268592,-111.036636,"2023-12-27 11:00:09","mollohan_baldwin","Wyatt"
49392,49392,719986,"BC #27 Wyatt",32.255653,-111.043124,"2023-12-27 13:00:12","mollohan_baldwin","Wyatt"
49393,49393,719986,"BC #27 Wyatt",32.255091,-111.053973,"2023-12-27 15:00:11","mollohan_baldwin","Wyatt"
49394,49394,719986,"BC #27 Wyatt",32.266612,-111.048942,"2023-12-27 17:00:12","mollohan_baldwin","Wyatt"
49395,49395,719986,"BC #27 Wyatt",32.265877,-111.034074,"2023-12-27 19:00:09","mollohan_baldwin","Wyatt"
49396,49396,719986,"BC #27 Wyatt",32.275998,-111.024863,"2023-12-27 21:00:09","mollohan_baldwin","Wyatt"
49397,49397,719986,"BC #27 Wyatt",32.278223,-111.021182,"2023-12-27 23:00:08","mollohan_baldwin","Wyatt"
49398,49398,719986,"BC #27 Wyatt",32.285606,-111.026286,"2023-12-28 1:00:05","mollohan_baldwin","Wyatt"
49399,49399,719986,"BC #27 Wyatt",32.286213,-111.024946,"2023-12-28 3:00:09","mollohan_baldwin","Wyatt"
49400,49400,719986,"BC #27 Wyatt",32.287099,-111.027734,"2023-12-28 5:00:06","mollohan_baldwin","Wyatt"
49401,49401,719986,"BC #27 Wyatt",32.288377,-111.027962,"2023-12-28 7:00:06","mollohan_baldwin","Wyatt"
49402,49402,719986,"BC #27 Wyatt",32.289925,-111.035357,"2023-12-28 11:00:15","mollohan_baldwin","Wyatt"
49403,49403,719986,"BC #27 Wyatt",32.289759,-111.03511,"2023-12-28 13:00:24","mollohan_baldwin","Wyatt"
49404,49404,719986,"BC #27 Wyatt",32.289966,-111.035339,"2023-12-28 15:00:16","mollohan_baldwin","Wyatt"
49405,49405,719986,"BC #27 Wyatt",32.288815,-111.034171,"2023-12-28 19:00:11","mollohan_baldwin","Wyatt"
49406,49406,719986,"BC #27 Wyatt",32.28434,-111.031011,"2023-12-28 21:00:06","mollohan_baldwin","Wyatt"
49407,49407,719986,"BC #27 Wyatt",32.287614,-111.027609,"2023-12-28 23:00:05","mollohan_baldwin","Wyatt"
49408,49408,719986,"BC #27 Wyatt",32.28433,-111.027063,"2023-12-29 1:00:10","mollohan_baldwin","Wyatt"
49409,49409,719986,"BC #27 Wyatt",32.283311,-111.024999,"2023-12-29 3:00:17","mollohan_baldwin","Wyatt"
49410,49410,719986,"BC #27 Wyatt",32.283194,-111.024864,"2023-12-29 5:00:19","mollohan_baldwin","Wyatt"
49411,49411,719986,"BC #27 Wyatt",32.282272,-111.026112,"2023-12-29 7:00:06","mollohan_baldwin","Wyatt"
49412,49412,719986,"BC #27 Wyatt",32.279735,-111.040932,"2023-12-29 9:00:10","mollohan_baldwin","Wyatt"
49413,49413,719986,"BC #27 Wyatt",32.265802,-111.044935,"2023-12-29 11:00:09","mollohan_baldwin","Wyatt"
49414,49414,719986,"BC #27 Wyatt",32.266055,-111.044567,"2023-12-29 13:00:06","mollohan_baldwin","Wyatt"
49415,49415,719986,"BC #27 Wyatt",32.253177,-111.041905,"2023-12-29 15:00:06","mollohan_baldwin","Wyatt"
49416,49416,719986,"BC #27 Wyatt",32.269485,-111.020755,"2023-12-29 17:00:07","mollohan_baldwin","Wyatt"
49417,49417,719986,"BC #27 Wyatt",32.27459,-111.019763,"2023-12-29 19:00:12","mollohan_baldwin","Wyatt"
49418,49418,719986,"BC #27 Wyatt",32.275157,-111.021634,"2023-12-29 23:00:06","mollohan_baldwin","Wyatt"
49419,49419,719986,"BC #27 Wyatt",32.275743,-111.02259,"2023-12-30 1:00:16","mollohan_baldwin","Wyatt"
49420,49420,719986,"BC #27 Wyatt",32.275705,-111.022694,"2023-12-30 3:00:07","mollohan_baldwin","Wyatt"
49421,49421,719986,"BC #27 Wyatt",32.27569,-111.022663,"2023-12-30 5:00:08","mollohan_baldwin","Wyatt"
49422,49422,719986,"BC #27 Wyatt",32.286389,-111.025884,"2023-12-30 7:00:06","mollohan_baldwin","Wyatt"
49423,49423,719986,"BC #27 Wyatt",32.291368,-111.028278,"2023-12-30 9:00:07","mollohan_baldwin","Wyatt"
49424,49424,719986,"BC #27 Wyatt",32.29394,-111.037226,"2023-12-30 11:00:18","mollohan_baldwin","Wyatt"
49425,49425,719986,"BC #27 Wyatt",32.293906,-111.037234,"2023-12-30 13:00:07","mollohan_baldwin","Wyatt"
49426,49426,719986,"BC #27 Wyatt",32.301211,-111.04958,"2023-12-30 15:00:11","mollohan_baldwin","Wyatt"
49427,49427,719986,"BC #27 Wyatt",32.310006,-111.052823,"2023-12-30 17:00:19","mollohan_baldwin","Wyatt"
49428,49428,719986,"BC #27 Wyatt",32.304234,-111.047176,"2023-12-30 21:00:09","mollohan_baldwin","Wyatt"
49429,49429,719986,"BC #27 Wyatt",32.293229,-111.037126,"2023-12-30 23:00:21","mollohan_baldwin","Wyatt"
49430,49430,719986,"BC #27 Wyatt",32.286781,-111.025552,"2023-12-31 1:00:19","mollohan_baldwin","Wyatt"
49431,49431,719986,"BC #27 Wyatt",32.284369,-111.028302,"2023-12-31 5:00:03","mollohan_baldwin","Wyatt"
49432,49432,719986,"BC #27 Wyatt",32.287983,-111.028048,"2023-12-31 7:00:06","mollohan_baldwin","Wyatt"
49433,49433,719986,"BC #27 Wyatt",32.278904,-111.023583,"2023-12-31 9:00:05","mollohan_baldwin","Wyatt"
49434,49434,719986,"BC #27 Wyatt",32.283297,-111.031929,"2023-12-31 11:00:05","mollohan_baldwin","Wyatt"
49435,49435,719986,"BC #27 Wyatt",32.280858,-111.029913,"2023-12-31 13:00:15","mollohan_baldwin","Wyatt"
49436,49436,719986,"BC #27 Wyatt",32.271134,-111.037009,"2023-12-31 15:00:09","mollohan_baldwin","Wyatt"
49437,49437,719986,"BC #27 Wyatt",32.253783,-111.048894,"2023-12-31 17:00:09","mollohan_baldwin","Wyatt"
49438,49438,719986,"BC #27 Wyatt",32.261467,-111.027671,"2023-12-31 19:00:07","mollohan_baldwin","Wyatt"
49439,49439,719986,"BC #27 Wyatt",32.273098,-111.019051,"2023-12-31 21:00:09","mollohan_baldwin","Wyatt"
49440,49440,719986,"BC #27 Wyatt",32.274107,-111.018553,"2023-12-31 23:00:05","mollohan_baldwin","Wyatt"
49441,49441,719986,"BC #27 Wyatt",32.277143,-111.020611,"2024-01-01 1:00:22","mollohan_baldwin","Wyatt"
49442,49442,719986,"BC #27 Wyatt",32.277876,-111.022468,"2024-01-01 5:00:04","mollohan_baldwin","Wyatt"
49443,49443,719986,"BC #27 Wyatt",32.27876,-111.02744,"2024-01-01 7:00:07","mollohan_baldwin","Wyatt"
49444,49444,719986,"BC #27 Wyatt",32.279068,-111.023656,"2024-01-01 9:00:05","mollohan_baldwin","Wyatt"
49445,49445,719986,"BC #27 Wyatt",32.280383,-111.01981,"2024-01-01 11:00:12","mollohan_baldwin","Wyatt"
49446,49446,719986,"BC #27 Wyatt",32.280839,-111.018974,"2024-01-01 13:00:23","mollohan_baldwin","Wyatt"
49447,49447,719986,"BC #27 Wyatt",32.285653,-111.026285,"2024-01-01 15:00:06","mollohan_baldwin","Wyatt"
49448,49448,719986,"BC #27 Wyatt",32.284662,-111.030006,"2024-01-01 17:00:11","mollohan_baldwin","Wyatt"
49449,49449,719986,"BC #27 Wyatt",32.286607,-111.03312,"2024-01-01 21:00:11","mollohan_baldwin","Wyatt"
49450,49450,719986,"BC #27 Wyatt",32.288046,-111.032972,"2024-01-01 23:00:06","mollohan_baldwin","Wyatt"
49451,49451,719986,"BC #27 Wyatt",32.28595,-111.030542,"2024-01-02 1:00:09","mollohan_baldwin","Wyatt"
49452,49452,719986,"BC #27 Wyatt",32.282909,-111.027498,"2024-01-02 3:00:12","mollohan_baldwin","Wyatt"
49453,49453,719986,"BC #27 Wyatt",32.286272,-111.026634,"2024-01-02 5:00:05","mollohan_baldwin","Wyatt"
49454,49454,719986,"BC #27 Wyatt",32.289835,-111.027146,"2024-01-02 7:00:10","mollohan_baldwin","Wyatt"
49455,49455,719986,"BC #27 Wyatt",32.290304,-111.036123,"2024-01-02 9:00:10","mollohan_baldwin","Wyatt"
49456,49456,719986,"BC #27 Wyatt",32.289019,-111.034275,"2024-01-02 11:00:17","mollohan_baldwin","Wyatt"
49457,49457,719986,"BC #27 Wyatt",32.283737,-111.035991,"2024-01-02 13:00:08","mollohan_baldwin","Wyatt"
49458,49458,719986,"BC #27 Wyatt",32.266795,-111.043953,"2024-01-02 15:00:09","mollohan_baldwin","Wyatt"
49459,49459,719986,"BC #27 Wyatt",32.258799,-111.041207,"2024-01-02 17:00:12","mollohan_baldwin","Wyatt"
49460,49460,719986,"BC #27 Wyatt",32.25307,-111.04588,"2024-01-02 19:00:07","mollohan_baldwin","Wyatt"
49461,49461,719986,"BC #27 Wyatt",32.276212,-111.030042,"2024-01-02 21:00:02","mollohan_baldwin","Wyatt"
49462,49462,719986,"BC #27 Wyatt",32.278151,-111.020851,"2024-01-03 1:00:09","mollohan_baldwin","Wyatt"
49463,49463,719986,"BC #27 Wyatt",32.278162,-111.020892,"2024-01-03 5:00:06","mollohan_baldwin","Wyatt"
49464,49464,719986,"BC #27 Wyatt",32.278948,-111.023222,"2024-01-03 7:00:18","mollohan_baldwin","Wyatt"
49465,49465,719986,"BC #27 Wyatt",32.282044,-111.025313,"2024-01-03 9:00:03","mollohan_baldwin","Wyatt"
49466,49466,719986,"BC #27 Wyatt",32.282048,-111.025297,"2024-01-03 11:00:15","mollohan_baldwin","Wyatt"
49467,49467,719986,"BC #27 Wyatt",32.281981,-111.025209,"2024-01-03 13:00:08","mollohan_baldwin","Wyatt"
49468,49468,719986,"BC #27 Wyatt",32.286075,-111.030334,"2024-01-03 21:00:11","mollohan_baldwin","Wyatt"
49469,49469,719986,"BC #27 Wyatt",32.287905,-111.031356,"2024-01-03 23:00:09","mollohan_baldwin","Wyatt"
49470,49470,719986,"BC #27 Wyatt",32.289228,-111.032396,"2024-01-04 1:00:07","mollohan_baldwin","Wyatt"
49471,49471,719986,"BC #27 Wyatt",32.28915,-111.032407,"2024-01-04 5:00:05","mollohan_baldwin","Wyatt"
49472,49472,719986,"BC #27 Wyatt",32.299704,-111.041474,"2024-01-04 9:00:05","mollohan_baldwin","Wyatt"
49473,49473,719986,"BC #27 Wyatt",32.299979,-111.044599,"2024-01-04 11:00:14","mollohan_baldwin","Wyatt"
49474,49474,719986,"BC #27 Wyatt",32.30001,-111.044718,"2024-01-04 13:00:22","mollohan_baldwin","Wyatt"
49475,49475,719986,"BC #27 Wyatt",32.303447,-111.047576,"2024-01-04 17:00:06","mollohan_baldwin","Wyatt"
49476,49476,719986,"BC #27 Wyatt",32.300276,-111.037585,"2024-01-04 19:00:09","mollohan_baldwin","Wyatt"
49477,49477,719986,"BC #27 Wyatt",32.288936,-111.034124,"2024-01-04 21:00:04","mollohan_baldwin","Wyatt"
49478,49478,719986,"BC #27 Wyatt",32.282108,-111.026361,"2024-01-04 23:00:04","mollohan_baldwin","Wyatt"
49479,49479,719986,"BC #27 Wyatt",32.282356,-111.026308,"2024-01-05 1:00:07","mollohan_baldwin","Wyatt"
49480,49480,719986,"BC #27 Wyatt",32.282275,-111.026059,"2024-01-05 3:00:05","mollohan_baldwin","Wyatt"
49481,49481,719986,"BC #27 Wyatt",32.282249,-111.026069,"2024-01-05 5:00:06","mollohan_baldwin","Wyatt"
49482,49482,719986,"BC #27 Wyatt",32.279658,-111.029438,"2024-01-05 7:00:05","mollohan_baldwin","Wyatt"
49483,49483,719986,"BC #27 Wyatt",32.268455,-111.035962,"2024-01-05 9:00:02","mollohan_baldwin","Wyatt"
49484,49484,719986,"BC #27 Wyatt",32.254335,-111.051226,"2024-01-05 11:00:07","mollohan_baldwin","Wyatt"
49485,49485,719986,"BC #27 Wyatt",32.265049,-111.051282,"2024-01-05 13:00:05","mollohan_baldwin","Wyatt"
49486,49486,719986,"BC #27 Wyatt",32.282097,-111.025373,"2024-01-05 21:00:12","mollohan_baldwin","Wyatt"
49487,49487,719986,"BC #27 Wyatt",32.282043,-111.025234,"2024-01-05 23:00:07","mollohan_baldwin","Wyatt"
49488,49488,719986,"BC #27 Wyatt",32.282118,-111.025261,"2024-01-06 1:00:07","mollohan_baldwin","Wyatt"
49489,49489,719986,"BC #27 Wyatt",32.282447,-111.02418,"2024-01-06 5:00:04","mollohan_baldwin","Wyatt"
49490,49490,719986,"BC #27 Wyatt",32.278238,-111.021593,"2024-01-06 7:00:05","mollohan_baldwin","Wyatt"
49491,49491,719986,"BC #27 Wyatt",32.273932,-111.031734,"2024-01-06 9:00:05","mollohan_baldwin","Wyatt"
49492,49492,719986,"BC #27 Wyatt",32.256738,-111.035444,"2024-01-06 11:00:21","mollohan_baldwin","Wyatt"
49493,49493,719986,"BC #27 Wyatt",32.253419,-111.047532,"2024-01-06 13:00:06","mollohan_baldwin","Wyatt"
49494,49494,719986,"BC #27 Wyatt",32.255563,-111.054555,"2024-01-06 15:00:09","mollohan_baldwin","Wyatt"
49495,49495,719986,"BC #27 Wyatt",32.259995,-111.040714,"2024-01-06 19:00:19","mollohan_baldwin","Wyatt"
49496,49496,719986,"BC #27 Wyatt",32.275044,-111.033513,"2024-01-06 21:00:02","mollohan_baldwin","Wyatt"
49497,49497,719986,"BC #27 Wyatt",32.279235,-111.029753,"2024-01-06 23:00:03","mollohan_baldwin","Wyatt"
49498,49498,719986,"BC #27 Wyatt",32.278392,-111.027114,"2024-01-07 1:00:04","mollohan_baldwin","Wyatt"
49499,49499,719986,"BC #27 Wyatt",32.277938,-111.026459,"2024-01-07 3:00:20","mollohan_baldwin","Wyatt"
49500,49500,719986,"BC #27 Wyatt",32.275638,-111.022881,"2024-01-07 7:00:40","mollohan_baldwin","Wyatt"
49501,49501,719986,"BC #27 Wyatt",32.279076,-111.023568,"2024-01-07 9:00:08","mollohan_baldwin","Wyatt"
49502,49502,719986,"BC #27 Wyatt",32.293159,-111.04033,"2024-01-07 13:00:14","mollohan_baldwin","Wyatt"
49503,49503,719986,"BC #27 Wyatt",32.301713,-111.049027,"2024-01-07 15:00:13","mollohan_baldwin","Wyatt"
49504,49504,719986,"BC #27 Wyatt",32.301823,-111.040043,"2024-01-07 17:00:22","mollohan_baldwin","Wyatt"
49505,49505,719986,"BC #27 Wyatt",32.300226,-111.0372,"2024-01-07 19:00:07","mollohan_baldwin","Wyatt"
49506,49506,719986,"BC #27 Wyatt",32.295299,-111.032331,"2024-01-07 21:00:13","mollohan_baldwin","Wyatt"
49507,49507,719986,"BC #27 Wyatt",32.295376,-111.032868,"2024-01-07 23:00:17","mollohan_baldwin","Wyatt"
49508,49508,719986,"BC #27 Wyatt",32.296519,-111.035816,"2024-01-08 3:00:26","mollohan_baldwin","Wyatt"
49509,49509,719986,"BC #27 Wyatt",32.296335,-111.03609,"2024-01-08 7:00:14","mollohan_baldwin","Wyatt"
49510,49510,719986,"BC #27 Wyatt",32.291156,-111.03978,"2024-01-08 9:00:07","mollohan_baldwin","Wyatt"
49511,49511,719986,"BC #27 Wyatt",32.265812,-111.044815,"2024-01-08 11:00:08","mollohan_baldwin","Wyatt"
49512,49512,719986,"BC #27 Wyatt",32.260267,-111.045576,"2024-01-08 13:00:23","mollohan_baldwin","Wyatt"
49513,49513,719986,"BC #27 Wyatt",32.252768,-111.052347,"2024-01-08 15:00:11","mollohan_baldwin","Wyatt"
49514,49514,719986,"BC #27 Wyatt",32.255848,-111.042577,"2024-01-08 17:00:25","mollohan_baldwin","Wyatt"
49515,49515,719986,"BC #27 Wyatt",32.278285,-111.024221,"2024-01-08 23:00:10","mollohan_baldwin","Wyatt"
49516,49516,719986,"BC #27 Wyatt",32.278258,-111.023374,"2024-01-09 3:00:12","mollohan_baldwin","Wyatt"
49517,49517,719986,"BC #27 Wyatt",32.278001,-111.022058,"2024-01-09 5:00:11","mollohan_baldwin","Wyatt"
49518,49518,719986,"BC #27 Wyatt",32.281533,-111.023594,"2024-01-09 9:00:09","mollohan_baldwin","Wyatt"
49519,49519,719986,"BC #27 Wyatt",32.284603,-111.03012,"2024-01-09 13:00:24","mollohan_baldwin","Wyatt"
49520,49520,719986,"BC #27 Wyatt",32.282388,-111.034202,"2024-01-09 15:00:07","mollohan_baldwin","Wyatt"
49521,49521,719986,"BC #27 Wyatt",32.282795,-111.032057,"2024-01-09 17:00:24","mollohan_baldwin","Wyatt"
49522,49522,719986,"BC #27 Wyatt",32.26852,-111.036768,"2024-01-09 19:00:13","mollohan_baldwin","Wyatt"
49523,49523,719986,"BC #27 Wyatt",32.267676,-111.036632,"2024-01-09 21:00:09","mollohan_baldwin","Wyatt"
49524,49524,719986,"BC #27 Wyatt",32.279326,-111.02987,"2024-01-09 23:00:08","mollohan_baldwin","Wyatt"
49525,49525,719986,"BC #27 Wyatt",32.279193,-111.027329,"2024-01-10 5:00:09","mollohan_baldwin","Wyatt"
49526,49526,719986,"BC #27 Wyatt",32.278285,-111.021326,"2024-01-10 7:00:08","mollohan_baldwin","Wyatt"
49527,49527,719986,"BC #27 Wyatt",32.279726,-111.021513,"2024-01-10 9:00:17","mollohan_baldwin","Wyatt"
49528,49528,719986,"BC #27 Wyatt",32.278021,-111.022217,"2024-01-10 11:00:12","mollohan_baldwin","Wyatt"
49529,49529,719986,"BC #27 Wyatt",32.267537,-111.013046,"2024-01-10 13:00:13","mollohan_baldwin","Wyatt"
49530,49530,719986,"BC #27 Wyatt",32.261679,-111.027208,"2024-01-10 15:00:14","mollohan_baldwin","Wyatt"
49531,49531,719986,"BC #27 Wyatt",32.256635,-111.041195,"2024-01-10 17:00:12","mollohan_baldwin","Wyatt"
49532,49532,719986,"BC #27 Wyatt",32.256619,-111.041338,"2024-01-10 19:00:12","mollohan_baldwin","Wyatt"
49533,49533,719986,"BC #27 Wyatt",32.271061,-111.04306,"2024-01-10 21:00:08","mollohan_baldwin","Wyatt"
49534,49534,719986,"BC #27 Wyatt",32.281029,-111.029904,"2024-01-10 23:00:11","mollohan_baldwin","Wyatt"
49535,49535,719986,"BC #27 Wyatt",32.283021,-111.027631,"2024-01-11 1:00:24","mollohan_baldwin","Wyatt"
49536,49536,719986,"BC #27 Wyatt",32.284091,-111.026287,"2024-01-11 3:00:23","mollohan_baldwin","Wyatt"
49537,49537,719986,"BC #27 Wyatt",32.284242,-111.024689,"2024-01-11 5:00:08","mollohan_baldwin","Wyatt"
49538,49538,719986,"BC #27 Wyatt",32.28622,-111.026477,"2024-01-11 7:00:17","mollohan_baldwin","Wyatt"
49539,49539,719986,"BC #27 Wyatt",32.289852,-111.035399,"2024-01-11 15:00:20","mollohan_baldwin","Wyatt"
49540,49540,719986,"BC #27 Wyatt",32.296999,-111.038662,"2024-01-11 17:00:10","mollohan_baldwin","Wyatt"
49541,49541,719986,"BC #27 Wyatt",32.3099,-111.05302,"2024-01-11 19:00:25","mollohan_baldwin","Wyatt"
49542,49542,719986,"BC #27 Wyatt",32.301268,-111.044079,"2024-01-11 21:00:06","mollohan_baldwin","Wyatt"
49543,49543,719986,"BC #27 Wyatt",32.298697,-111.038133,"2024-01-11 23:00:06","mollohan_baldwin","Wyatt"
49544,49544,719986,"BC #27 Wyatt",32.298741,-111.038521,"2024-01-12 1:00:14","mollohan_baldwin","Wyatt"
49545,49545,719986,"BC #27 Wyatt",32.298887,-111.038365,"2024-01-12 3:00:15","mollohan_baldwin","Wyatt"
49546,49546,719986,"BC #27 Wyatt",32.298968,-111.038448,"2024-01-12 5:00:08","mollohan_baldwin","Wyatt"
49547,49547,719986,"BC #27 Wyatt",32.298653,-111.04113,"2024-01-12 7:00:06","mollohan_baldwin","Wyatt"
49548,49548,719986,"BC #27 Wyatt",32.279167,-111.040525,"2024-01-12 9:00:13","mollohan_baldwin","Wyatt"
49549,49549,719986,"BC #27 Wyatt",32.265617,-111.044845,"2024-01-12 11:00:13","mollohan_baldwin","Wyatt"
49550,49550,719986,"BC #27 Wyatt",32.253002,-111.044585,"2024-01-12 13:00:05","mollohan_baldwin","Wyatt"
49551,49551,719986,"BC #27 Wyatt",32.260499,-111.036654,"2024-01-12 15:00:10","mollohan_baldwin","Wyatt"
49552,49552,719986,"BC #27 Wyatt",32.268485,-111.036753,"2024-01-12 17:00:10","mollohan_baldwin","Wyatt"
49553,49553,719986,"BC #27 Wyatt",32.269477,-111.031957,"2024-01-12 19:00:08","mollohan_baldwin","Wyatt"
49554,49554,719986,"BC #27 Wyatt",32.277326,-111.025914,"2024-01-12 21:00:07","mollohan_baldwin","Wyatt"
49555,49555,719986,"BC #27 Wyatt",32.277972,-111.020407,"2024-01-12 23:00:15","mollohan_baldwin","Wyatt"
49556,49556,719986,"BC #27 Wyatt",32.278032,-111.02061,"2024-01-13 1:00:16","mollohan_baldwin","Wyatt"
49557,49557,719986,"BC #27 Wyatt",32.276385,-111.020239,"2024-01-13 3:00:08","mollohan_baldwin","Wyatt"
49558,49558,719986,"BC #27 Wyatt",32.274585,-111.020818,"2024-01-13 5:00:08","mollohan_baldwin","Wyatt"
49559,49559,719986,"BC #27 Wyatt",32.284731,-111.031275,"2024-01-13 9:00:17","mollohan_baldwin","Wyatt"
49560,49560,719986,"BC #27 Wyatt",32.287334,-111.031706,"2024-01-13 13:00:11","mollohan_baldwin","Wyatt"
49561,49561,719986,"BC #27 Wyatt",32.287351,-111.031735,"2024-01-13 15:00:10","mollohan_baldwin","Wyatt"
49562,49562,719986,"BC #27 Wyatt",32.287301,-111.031714,"2024-01-13 17:00:17","mollohan_baldwin","Wyatt"
49563,49563,719986,"BC #27 Wyatt",32.284099,-111.031761,"2024-01-13 19:00:18","mollohan_baldwin","Wyatt"
49564,49564,719986,"BC #27 Wyatt",32.282898,-111.030395,"2024-01-13 21:00:06","mollohan_baldwin","Wyatt"
49565,49565,719986,"BC #27 Wyatt",32.286385,-111.025927,"2024-01-13 23:00:06","mollohan_baldwin","Wyatt"
49566,49566,719986,"BC #27 Wyatt",32.286357,-111.025989,"2024-01-14 1:00:06","mollohan_baldwin","Wyatt"
49567,49567,719986,"BC #27 Wyatt",32.284579,-111.02664,"2024-01-14 3:00:19","mollohan_baldwin","Wyatt"
49568,49568,719986,"BC #27 Wyatt",32.284626,-111.026554,"2024-01-14 7:00:11","mollohan_baldwin","Wyatt"
49569,49569,719986,"BC #27 Wyatt",32.284564,-111.026496,"2024-01-14 11:02:53","mollohan_baldwin","Wyatt"
49570,49570,719986,"BC #27 Wyatt",32.284538,-111.026564,"2024-01-14 13:00:11","mollohan_baldwin","Wyatt"
49571,49571,719986,"BC #27 Wyatt",32.278879,-111.037547,"2024-01-14 15:00:09","mollohan_baldwin","Wyatt"
49572,49572,719986,"BC #27 Wyatt",32.265608,-111.044859,"2024-01-14 17:00:24","mollohan_baldwin","Wyatt"
49573,49573,719986,"BC #27 Wyatt",32.258969,-111.050351,"2024-01-14 19:00:09","mollohan_baldwin","Wyatt"
49574,49574,719986,"BC #27 Wyatt",32.266957,-111.037299,"2024-01-14 21:00:11","mollohan_baldwin","Wyatt"
49575,49575,719986,"BC #27 Wyatt",32.279373,-111.028466,"2024-01-14 23:00:10","mollohan_baldwin","Wyatt"
49576,49576,719986,"BC #27 Wyatt",32.278415,-111.027865,"2024-01-15 1:00:22","mollohan_baldwin","Wyatt"
49577,49577,719986,"BC #27 Wyatt",32.278287,-111.027841,"2024-01-15 3:00:27","mollohan_baldwin","Wyatt"
49578,49578,719986,"BC #27 Wyatt",32.27832,-111.027864,"2024-01-15 5:00:08","mollohan_baldwin","Wyatt"
49579,49579,719986,"BC #27 Wyatt",32.287091,-111.027751,"2024-01-15 7:00:08","mollohan_baldwin","Wyatt"
49580,49580,719986,"BC #27 Wyatt",32.299166,-111.041867,"2024-01-15 11:00:26","mollohan_baldwin","Wyatt"
49581,49581,719986,"BC #27 Wyatt",32.299706,-111.042064,"2024-01-15 15:00:14","mollohan_baldwin","Wyatt"
49582,49582,719986,"BC #27 Wyatt",32.305994,-111.048576,"2024-01-15 19:00:12","mollohan_baldwin","Wyatt"
49583,49583,719986,"BC #27 Wyatt",32.297074,-111.03593,"2024-01-15 21:00:09","mollohan_baldwin","Wyatt"
49584,49584,719986,"BC #27 Wyatt",32.288342,-111.033519,"2024-01-15 23:00:25","mollohan_baldwin","Wyatt"
49585,49585,719986,"BC #27 Wyatt",32.279468,-111.025245,"2024-01-16 1:00:25","mollohan_baldwin","Wyatt"
49586,49586,719986,"BC #27 Wyatt",32.27918,-111.023946,"2024-01-16 3:00:07","mollohan_baldwin","Wyatt"
49587,49587,719986,"BC #27 Wyatt",32.27928,-111.021701,"2024-01-16 5:00:08","mollohan_baldwin","Wyatt"
49588,49588,719986,"BC #27 Wyatt",32.268417,-111.030518,"2024-01-16 9:00:08","mollohan_baldwin","Wyatt"
49589,49589,719986,"BC #27 Wyatt",32.256416,-111.032802,"2024-01-16 11:00:17","mollohan_baldwin","Wyatt"
49590,49590,719986,"BC #27 Wyatt",32.254731,-111.042445,"2024-01-16 13:00:18","mollohan_baldwin","Wyatt"
49591,49591,719986,"BC #27 Wyatt",32.253336,-111.052473,"2024-01-16 15:00:09","mollohan_baldwin","Wyatt"
49592,49592,719986,"BC #27 Wyatt",32.26261,-111.056291,"2024-01-16 17:00:07","mollohan_baldwin","Wyatt"
49593,49593,719986,"BC #27 Wyatt",32.265743,-111.044819,"2024-01-16 19:00:10","mollohan_baldwin","Wyatt"
49594,49594,719986,"BC #27 Wyatt",32.278111,-111.030502,"2024-01-16 21:00:06","mollohan_baldwin","Wyatt"
49595,49595,719986,"BC #27 Wyatt",32.279474,-111.029946,"2024-01-16 23:00:24","mollohan_baldwin","Wyatt"
49596,49596,719986,"BC #27 Wyatt",32.279457,-111.029959,"2024-01-17 1:00:24","mollohan_baldwin","Wyatt"
